comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
24050,2022.0,1304070,RR v GT,RR,GT,RR,2,5,5,0,"Rashid Khan to Buttler, no run",False,False,False,308967,Jos Buttler,48,21,793463,Rashid Khan,0.5,0,7,0,26421,Ravichandran Ashwin,8,7,1159720.0,Yash Dayal,2.0,0.0,33.0,1.0,,,,,,,False,"Tossed up full on off, defended back to the bowler.",<p>Rashid vs Buttler now.</p>,
24060,2022.0,1304070,RR v GT,RR,GT,RR,2,5,6,0,"Rashid Khan to Buttler, no run",False,False,False,308967,Jos Buttler,48,22,793463,Rashid Khan,1.0,0,7,0,26421,Ravichandran Ashwin,8,7,1159720.0,Yash Dayal,2.0,0.0,33.0,1.0,,,,,,,False,Lbw? Not given! Wade thinks it turned too far <strong>but Hardik reviews.</strong> Buttler went back to play the googly but missed it completely. Struck him on the front pad that was on leg. <strong>Clipping the stumps and Buttler is saved.</strong> Rashid is not pleased.,,"<p><b>Those of you in the US can watch the action <a href=""https://www.espn.com/watch/player/_/id/53ab496e-0f58-481b-8a5b-02de409a13e3/country/us/redirected/true#bucketId=23396"">live on ESPN+ in English</a> or <a href=""https://www.espn.com/watch/player/_/id/56be24ab-12e4-4a1c-acde-33dc21304605/country/us/redirected/true#bucketId=23396"">in Hindi</a>.</b></p>"
25010,2022.0,1304070,RR v GT,RR,GT,RR,2,6,1,0,"Ferguson to Ashwin, OUT",False,False,False,26421,Ravichandran Ashwin,8,8,493773,Lockie Ferguson,0.1,0,0,1,308967,Jos Buttler,48,22,793463.0,Rashid Khan,1.0,0.0,7.0,0.0,26421.0,Ravichandran Ashwin,Lockie Ferguson,8.0,8.0,R Ashwin c Miller b Ferguson 8 (17m 8b 0x4 1x6) SR: 100.00,False,"<strong>Stunning catch by Miller</strong> and Ashwin's stay ends. Full ball outside off, Ashwin is deep in his crease. Looks to smash it through covers but finds Miller at short cover, who dives low to his left and pouches it safely.",<p>Lockie Ferguson now.</p>,
25020,2022.0,1304070,RR v GT,RR,GT,RR,2,6,2,0,"Ferguson to Samson, no run",False,False,False,425943,Sanju Samson,0,1,493773,Lockie Ferguson,0.2,0,0,1,308967,Jos Buttler,48,22,793463.0,Rashid Khan,1.0,0.0,7.0,0.0,,,,,,,False,"On a length around middle, worked away to the man in front of square on the leg side.","<p>Captain Sanju Samson walks out.</p><p>Nimesh: ""Killer Miller has truly arrived in the IPL! First with the bat and now on the field!""</p>",
25030,2022.0,1304070,RR v GT,RR,GT,RR,2,6,3,2,"Ferguson to Samson, 2 runs",False,False,False,425943,Sanju Samson,2,2,493773,Lockie Ferguson,0.3,0,2,1,308967,Jos Buttler,48,22,793463.0,Rashid Khan,1.0,0.0,7.0,0.0,,,,,,,False,"Nicely timed to get going. Full and outside off, driven through covers for a brace.",,
25040,2022.0,1304070,RR v GT,RR,GT,RR,2,6,4,1,"Ferguson to Samson, 1 run",False,False,False,425943,Sanju Samson,3,3,493773,Lockie Ferguson,0.4,0,3,1,308967,Jos Buttler,48,22,793463.0,Rashid Khan,1.0,0.0,7.0,0.0,,,,,,,False,"On a length just outside off, steered to third man for one.",,"<p>Dipanjan Show: ""This match is shaping up incredibly. I can already see Buttler being the only one standing between a victory for Titans and a loss at the start of the final over. Go hard and Go long Jos!""</p>"
25050,2022.0,1304070,RR v GT,RR,GT,RR,2,6,5,6,"Ferguson to Buttler, SIX",True,False,False,308967,Jos Buttler,54,23,493773,Lockie Ferguson,0.5,0,9,1,425943,Sanju Samson,3,3,793463.0,Rashid Khan,1.0,0.0,7.0,0.0,,,,,,,False,<strong>23-ball half-century for Jos Buttler!</strong> What a start this has been. Moves across to play the scoop yet again. Ferguson's extra pace helps it carry over fine leg.,,
25060,2022.0,1304070,RR v GT,RR,GT,RR,2,6,6,0,"Ferguson to Buttler, OUT",False,False,False,308967,Jos Buttler,54,24,493773,Lockie Ferguson,1.0,0,9,2,425943,Sanju Samson,3,3,793463.0,Rashid Khan,1.0,0.0,7.0,0.0,308967.0,Jos Buttler,Lockie Ferguson,54.0,24.0,JC Buttler  b Ferguson 54 (34m 24b 8x4 3x6) SR: 225.00,False,"<strong>Timberrrr!</strong> Killer blow from Ferguson. Yorker at 126 clicks, the legcutter. He roars as Buttler's blitz ends. Such a contrast to the previous delivery that was north of 146 clicks. Buttler had no clue against it, misses digging it out and trudges back ten times slower than his knock. How big a blow is this for Rajasthan?",,<p>Even of an eventful powerplay and it's time for the time-out.</p>
26010,2022.0,1304070,RR v GT,RR,GT,RR,2,7,1,1,"Tewatia to Samson, 1 run",False,False,False,425943,Sanju Samson,4,4,423838,Rahul Tewatia,0.1,0,1,0,337790,Rassie van der Dussen,0,0,493773.0,Lockie Ferguson,1.0,0.0,9.0,2.0,,,,,,,False,"Slower through the air, on a length, Samson goes back and punches it to long-on for one.","<p>Despite the Buttler dash, the win probability is 71.38% in Titans' favour. Another bowling change. No Hardik yet. It's Rahul Tewatia.</p>",
26020,2022.0,1304070,RR v GT,RR,GT,RR,2,7,2,1,"Tewatia to van der Dussen, 1 run",False,False,False,337790,Rassie van der Dussen,1,1,423838,Rahul Tewatia,0.2,0,2,0,425943,Sanju Samson,4,4,493773.0,Lockie Ferguson,1.0,0.0,9.0,2.0,,,,,,,False,"Shorter but slower, Rassie is through his pull early, gets it off the toe end towards short fine for one.","<p>""Over 5.6 reminded be of the yorker from Ferguson that got Faf out in the 2019 world cup. Top class."" I think that was pacy iirc, Harish. This was more an off-pace one.</p>",
26030,2022.0,1304070,RR v GT,RR,GT,RR,2,7,3,6,"Tewatia to Samson, SIX",True,False,False,425943,Sanju Samson,10,5,423838,Rahul Tewatia,0.3,0,8,0,337790,Rassie van der Dussen,1,1,493773.0,Lockie Ferguson,1.0,0.0,9.0,2.0,,,,,,,False,"Samson is a clean-striker of the cricket ball. And this is another proof. Tossed up around middle and leg, he clears his front leg and sends it soaring over deep midwicket.",,
26040,2022.0,1304070,RR v GT,RR,GT,RR,2,7,4,0,"Tewatia to Samson, no run",False,False,False,425943,Sanju Samson,10,6,423838,Rahul Tewatia,0.4,0,8,0,337790,Rassie van der Dussen,1,1,493773.0,Lockie Ferguson,1.0,0.0,9.0,2.0,,,,,,,False,"Fuller on off, driven straight back.",,
26050,2022.0,1304070,RR v GT,RR,GT,RR,2,7,5,0,"Tewatia to Samson, no run",False,False,False,425943,Sanju Samson,10,7,423838,Rahul Tewatia,0.5,0,8,0,337790,Rassie van der Dussen,1,1,493773.0,Lockie Ferguson,1.0,0.0,9.0,2.0,,,,,,,False,"Flatter outside off, mistimes his chop towards point. Tewatia has kept it quiet so far.",,
26060,2022.0,1304070,RR v GT,RR,GT,RR,2,7,6,1,"Tewatia to Samson, 1 run",False,False,False,425943,Sanju Samson,11,8,423838,Rahul Tewatia,1.0,0,9,0,337790,Rassie van der Dussen,1,1,493773.0,Lockie Ferguson,1.0,0.0,9.0,2.0,,,,,,,False,"Well bowled. Lands it fuller around off and middle, worked towards long-on for one more. Good over despite the six.",,"<p>Joydeepsinghgil: ""When Ferguson got faf in wc 2019 that was 148 kph click "" There you go.</p>"
27010,2022.0,1304070,RR v GT,RR,GT,RR,2,8,1,0,"Ferguson to Samson, no run",False,False,False,425943,Sanju Samson,11,9,493773,Lockie Ferguson,1.1,0,9,2,337790,Rassie van der Dussen,1,1,423838.0,Rahul Tewatia,1.0,0.0,9.0,0.0,,,,,,,False,"Full outside off, driven to covers.",,
27020,2022.0,1304070,RR v GT,RR,GT,RR,2,8,2,0,"Ferguson to Samson, no run",False,False,False,425943,Sanju Samson,11,10,493773,Lockie Ferguson,1.2,0,9,2,337790,Rassie van der Dussen,1,1,423838.0,Rahul Tewatia,1.0,0.0,9.0,0.0,,,,,,,False,"Length ball at 146.1kph, pushed to point again.",,
27030,2022.0,1304070,RR v GT,RR,GT,RR,2,8,3,0,"Ferguson to Samson, OUT",False,False,False,425943,Sanju Samson,11,11,493773,Lockie Ferguson,1.3,0,9,2,337790,Rassie van der Dussen,1,1,423838.0,Rahul Tewatia,1.0,0.0,9.0,0.0,425943.0,Sanju Samson,Lockie Ferguson,11.0,11.0,SV Samson run out 11 (12m 11b 0x4 1x6) SR: 100.00,False,"<strong>Bull's eye from Hardik Pandya!</strong> Gujarat are on the money. Samson was nowehere in the frame. Pushes the quick, full ball straight to mid-off and takes him on. Wasn't on the front foot and took that extra millisecond to take a start. Costs him. Rajasthan in deep waters now.",,
27040,2022.0,1304070,RR v GT,RR,GT,RR,2,8,4,0,"Ferguson to van der Dussen, no run",False,False,False,337790,Rassie van der Dussen,1,2,493773,Lockie Ferguson,1.4,0,9,2,670025,Shimron Hetmyer,0,0,423838.0,Rahul Tewatia,1.0,0.0,9.0,0.0,,,,,,,False,"Fuller on off and middle, flicked to midwicket.","<p>All set now. Ferguson to van der Dussen. From over the wicket.</p><p>Hardik also uses the opportunity to check out Hettie's bat. It could take some time. They'll have to dig a small pit in order to get the wires out and connect it with the replaced stump.</p><p>Shimron Hetmyer joins Rassie van der Dussen in the middle. Runs out with the helmet on, halfway through realises he needs another. Meanwhile, more delay because the stumps have been broken at the bowler's end. Umpire Gaffeney trying his hand at unearthing the box to pull the wires out. The stump has to be changed and so does the wiring and the stump-cam.</p>",
27050,2022.0,1304070,RR v GT,RR,GT,RR,2,8,5,1,"Ferguson to van der Dussen, 1 run",False,False,False,337790,Rassie van der Dussen,2,3,493773,Lockie Ferguson,1.5,0,10,2,670025,Shimron Hetmyer,0,0,423838.0,Rahul Tewatia,1.0,0.0,9.0,0.0,,,,,,,False,"Back of a length outside off, glided to third man for one.","<p>Mansoor: ""They should do what we did in gully cricket. Move damaged stumps to the non-strikers end at the end of every over."" Ha, ha, ha! The wirings attached doesn't make that a possibility.</p>",
27060,2022.0,1304070,RR v GT,RR,GT,RR,2,8,6,1,"Ferguson to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,1,1,493773,Lockie Ferguson,2.0,0,11,2,337790,Rassie van der Dussen,2,3,423838.0,Rahul Tewatia,1.0,0.0,9.0,0.0,,,,,,,False,"Fuller outside off, driven through covers for a single. End of a lonngg over.","<p>HappyMan: ""By the way.. I am ever so grateful to CricInfo and its fantasy experts for suggesting to keep Hardik captain.. I am winning a contest against my friends after ages only because of your advice.. ThankYou!""</p>",
28010,2022.0,1304070,RR v GT,RR,GT,RR,2,9,1,0,"Rashid Khan to Hetmyer, no run",False,False,False,670025,Shimron Hetmyer,1,2,793463,Rashid Khan,1.1,0,7,0,337790,Rassie van der Dussen,2,3,493773.0,Lockie Ferguson,2.0,0.0,11.0,2.0,,,,,,,False,"Flatter around middle, flicked to midwicket.","<p>Rashid Khan back on. A slip, three men in the deep on leg.</p>",
28020,2022.0,1304070,RR v GT,RR,GT,RR,2,9,2,3,"Rashid Khan to Hetmyer, 3 runs",False,False,False,670025,Shimron Hetmyer,4,3,793463,Rashid Khan,1.2,0,10,0,337790,Rassie van der Dussen,2,3,493773.0,Lockie Ferguson,2.0,0.0,11.0,2.0,,,,,,,False,"A touch shorter outside off, goes back and slaps it through covers. Excellent running and they run three. Wanted a fourth after Rashid missed the stumps at his end with the flick.",,
28030,2022.0,1304070,RR v GT,RR,GT,RR,2,9,3,0,"Rashid Khan to van der Dussen, no run",False,False,False,337790,Rassie van der Dussen,2,4,793463,Rashid Khan,1.3,0,10,0,670025,Shimron Hetmyer,4,3,493773.0,Lockie Ferguson,2.0,0.0,11.0,2.0,,,,,,,False,"Well bowled. Tossed up wrong'un around middle, worked fine to short fine leg.",,
28040,2022.0,1304070,RR v GT,RR,GT,RR,2,9,4,1,"Rashid Khan to van der Dussen, 1 leg bye",False,False,False,337790,Rassie van der Dussen,2,5,793463,Rashid Khan,1.4,0,10,0,670025,Shimron Hetmyer,4,3,493773.0,Lockie Ferguson,2.0,0.0,11.0,2.0,,,,,,,False,Flatter and quicker wrong'un. Misses the flick and goes off his pads for one.,,
28050,2022.0,1304070,RR v GT,RR,GT,RR,2,9,5,2,"Rashid Khan to Hetmyer, 2 runs",False,False,False,670025,Shimron Hetmyer,6,4,793463,Rashid Khan,1.5,0,12,0,337790,Rassie van der Dussen,2,5,493773.0,Lockie Ferguson,2.0,0.0,11.0,2.0,,,,,,,False,"Quicker one on the pad, from outside leg, easily clipped through short fine leg for a brace.",,
28060,2022.0,1304070,RR v GT,RR,GT,RR,2,9,6,0,"Rashid Khan to Hetmyer, no run",False,False,False,670025,Shimron Hetmyer,6,5,793463,Rashid Khan,2.0,0,12,0,337790,Rassie van der Dussen,2,5,493773.0,Lockie Ferguson,2.0,0.0,11.0,2.0,,,,,,,False,"Fuller around middle, pushed to mid-on.",,
29010,2022.0,1304070,RR v GT,RR,GT,RR,2,10,1,1,"Pandya to van der Dussen, 1 run",False,False,False,337790,Rassie van der Dussen,3,6,625371,Hardik Pandya,0.1,0,1,0,670025,Shimron Hetmyer,6,5,793463.0,Rashid Khan,2.0,0.0,12.0,0.0,,,,,,,False,"Short ball to start, swats the pull straight to deep square leg for one.",<p>Impressed with the bat. Impressed on the field. Now here is Hardik Pandya today with the ball.</p>,
29020,2022.0,1304070,RR v GT,RR,GT,RR,2,10,2,0,"Pandya to Hetmyer, no run",False,False,False,670025,Shimron Hetmyer,6,6,625371,Hardik Pandya,0.2,0,1,0,337790,Rassie van der Dussen,3,6,793463.0,Rashid Khan,2.0,0.0,12.0,0.0,,,,,,,False,"Fuller on leg and middle, pushed back to the bowler.","<p>Steve: ""First few games the chasing team won every game, now the way to go seems to be batting first and defending. Samson should have stuck with their winning method at the toss "" Hindsight is a lovely friend.</p>",
29030,2022.0,1304070,RR v GT,RR,GT,RR,2,10,3,1,"Pandya to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,7,7,625371,Hardik Pandya,0.3,0,2,0,337790,Rassie van der Dussen,3,6,793463.0,Rashid Khan,2.0,0.0,12.0,0.0,,,,,,,False,"Slower length ball, offcutter. Guides it off the outer edge to third man for one.",,
29050,2022.0,1304070,RR v GT,RR,GT,RR,2,10,4,1,"Pandya to van der Dussen, 1 run",False,False,False,337790,Rassie van der Dussen,4,7,625371,Hardik Pandya,0.4,0,4,0,670025,Shimron Hetmyer,7,7,793463.0,Rashid Khan,2.0,0.0,12.0,0.0,,,,,,,False,"Offcutter on a length, whips it through square leg for one more.",,
29040,2022.0,1304070,RR v GT,RR,GT,RR,2,10,4,1,"Pandya to van der Dussen, 1 wide",False,True,False,337790,Rassie van der Dussen,3,6,625371,Hardik Pandya,0.3,0,3,0,670025,Shimron Hetmyer,7,7,793463.0,Rashid Khan,2.0,0.0,12.0,0.0,,,,,,,False,Banged in short at 137 clicks. Misses the pull and given wide. A wry smile from Pandya.,,
29060,2022.0,1304070,RR v GT,RR,GT,RR,2,10,5,1,"Pandya to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,8,8,625371,Hardik Pandya,0.5,0,5,0,337790,Rassie van der Dussen,4,7,793463.0,Rashid Khan,2.0,0.0,12.0,0.0,,,,,,,False,"Bouncer, pulled to deep square leg for another one.","<p>Mustafa Moudi : ""@S. Sudarshanan: Can you please explain whats going on with meter tape in Hardik's hands ??"" perhaps re-marking his run-up since the stumps were readjusted.</p>",
29070,2022.0,1304070,RR v GT,RR,GT,RR,2,10,6,2,"Pandya to van der Dussen, 2 runs",False,False,False,337790,Rassie van der Dussen,6,8,625371,Hardik Pandya,1.0,0,7,0,670025,Shimron Hetmyer,8,8,793463.0,Rashid Khan,2.0,0.0,12.0,0.0,,,,,,,False,"Fuller outside off, not much pace. Works it away through midwicket and hares back for two.",,
210010,2022.0,1304070,RR v GT,RR,GT,RR,2,11,1,1,"Yash Dayal to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,9,9,1159720,Yash Dayal,2.1,0,34,1,337790,Rassie van der Dussen,6,8,625371.0,Hardik Pandya,1.0,0.0,7.0,0.0,,,,,,,False,"Very full on the pads, misses the flick and takes the leg-bye.","<p>A mini-conference between Pandya, Shami and Rashid. RR are 89/4, GT were 72/3 at this stage. Dayal is back for his third over now.</p>",
210020,2022.0,1304070,RR v GT,RR,GT,RR,2,11,2,0,"Yash Dayal to van der Dussen, no run",False,False,False,337790,Rassie van der Dussen,6,9,1159720,Yash Dayal,2.2,0,34,1,670025,Shimron Hetmyer,9,9,625371.0,Hardik Pandya,1.0,0.0,7.0,0.0,,,,,,,False,"Can't keep Hardik out of the game. Another direct hit, <b>another referral.</b> Hetmyer just makes it in. Was a slower one outside off, van der Dussen pushes it to mid-off. Hetmyer was wandering out but made it in.",,
210030,2022.0,1304070,RR v GT,RR,GT,RR,2,11,3,0,"Yash Dayal to van der Dussen, OUT",False,False,False,337790,Rassie van der Dussen,6,10,1159720,Yash Dayal,2.3,0,34,2,670025,Shimron Hetmyer,9,9,625371.0,Hardik Pandya,1.0,0.0,7.0,0.0,337790.0,Rassie van der Dussen,Yash Dayal,6.0,10.0,HE van der Dussen c &dagger;Wade b Yash Dayal 6 (30m 10b 0x4 0x6) SR: 60.00,False,"Nicked behind! Van der Dussen has to walk back now. Fuller and outside off, angling away from over the wicket. No footwork from the batter and all he manages is a thin edge behind. Royals falling apart...",,
210040,2022.0,1304070,RR v GT,RR,GT,RR,2,11,4,4,"Yash Dayal to Parag, FOUR",True,False,False,1079434,Riyan Parag,4,1,1159720,Yash Dayal,2.4,0,38,2,670025,Shimron Hetmyer,9,9,625371.0,Hardik Pandya,1.0,0.0,7.0,0.0,,,,,,,False,"Length ball angling away, Parag is squared up but opens the face of his bat. Plays it fine enough to beat third man to his left.",<p>Riyan Parag walks out now.</p>,
210050,2022.0,1304070,RR v GT,RR,GT,RR,2,11,5,0,"Yash Dayal to Parag, no run",False,False,False,1079434,Riyan Parag,4,2,1159720,Yash Dayal,2.5,0,38,2,670025,Shimron Hetmyer,9,9,625371.0,Hardik Pandya,1.0,0.0,7.0,0.0,,,,,,,False,"Full and outside off, driven to cover, where Jayant makes a half-stop.",,
210060,2022.0,1304070,RR v GT,RR,GT,RR,2,11,6,0,"Yash Dayal to Parag, no run",False,False,False,1079434,Riyan Parag,4,3,1159720,Yash Dayal,3.0,0,38,2,670025,Shimron Hetmyer,9,9,625371.0,Hardik Pandya,1.0,0.0,7.0,0.0,,,,,,,False,Bouncer at 135.5 kph. Parag hops and keeps it down.,,"<p>KB: ""Unpopular opinion but as long as hetmeyer and neesham are there, this is still RR's game.""</p>"
211010,2022.0,1304070,RR v GT,RR,GT,RR,2,12,1,1,"Pandya to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,10,10,625371,Hardik Pandya,1.1,0,8,0,1079434,Riyan Parag,4,3,1159720.0,Yash Dayal,3.0,0.0,38.0,2.0,,,,,,,False,"Length ball around leg, worked away through midwicket for one.",,
211020,2022.0,1304070,RR v GT,RR,GT,RR,2,12,2,0,"Pandya to Parag, no run",False,False,False,1079434,Riyan Parag,4,4,625371,Hardik Pandya,1.2,0,8,0,670025,Shimron Hetmyer,10,10,1159720.0,Yash Dayal,3.0,0.0,38.0,2.0,,,,,,,False,"Length ball on middle, flicked to midwicket.",<p>Third man is very fine.</p>,
211030,2022.0,1304070,RR v GT,RR,GT,RR,2,12,3,0,"Pandya to Parag, no run",False,False,False,1079434,Riyan Parag,4,5,625371,Hardik Pandya,1.3,0,8,0,670025,Shimron Hetmyer,10,10,1159720.0,Yash Dayal,3.0,0.0,38.0,2.0,,,,,,,False,"Fuller ball, slow in pace. 126.6 kph. Pushed back to the bowler.",,
211040,2022.0,1304070,RR v GT,RR,GT,RR,2,12,4,1,"Pandya to Parag, 1 run",False,False,False,1079434,Riyan Parag,5,6,625371,Hardik Pandya,1.4,0,9,0,670025,Shimron Hetmyer,10,10,1159720.0,Yash Dayal,3.0,0.0,38.0,2.0,,,,,,,False,"Length ball around off, chopped to the off side for a single.",<p>Third man inside the ring now.</p>,
211050,2022.0,1304070,RR v GT,RR,GT,RR,2,12,5,4,"Pandya to Hetmyer, FOUR",True,False,False,670025,Shimron Hetmyer,14,11,625371,Hardik Pandya,1.5,0,13,0,1079434,Riyan Parag,5,6,1159720.0,Yash Dayal,3.0,0.0,38.0,2.0,,,,,,,False,"Walloped! Offcutter banged short in length, Hetmyer pulls but doesn't make the cleanest of contacts. But there's no one at deep midwicket and he gets four. Hardik high-fives Hetmyer for reading the change of pace, perhaps.",,
211070,2022.0,1304070,RR v GT,RR,GT,RR,2,12,6,1,"Pandya to Hetmyer, 1 run",False,False,False,670025,Shimron Hetmyer,15,12,625371,Hardik Pandya,2.0,0,15,0,1079434,Riyan Parag,5,6,1159720.0,Yash Dayal,3.0,0.0,38.0,2.0,,,,,,,False,"Length ball angling away, at 134.8 kph. Slapped through cover-point for one to retain strike.",,
211060,2022.0,1304070,RR v GT,RR,GT,RR,2,12,6,1,"Pandya to Hetmyer, 1 wide",False,True,False,670025,Shimron Hetmyer,14,11,625371,Hardik Pandya,1.5,0,14,0,1079434,Riyan Parag,5,6,1159720.0,Yash Dayal,3.0,0.0,38.0,2.0,,,,,,,False,"Another bumper, but well outside off. Hetmyer was early into the pull and missed it.",,
